LoanID,CustomerID,BranchID,LoanType,PrincipalAmount,InterestRate,TermMonths,StartDate,Status
2531,7810,703,Auto,299797.35,8.94,120,2022-05-08,Paid
2532,3358,242,Student,332821.48,11.47,60,2024-02-01,Paid
2533,4336,384,Student,89529.89,9.4,36,2022-05-28,Active
2534,8024,877,Student,409664.29,4.08,120,2024-05-16,Active
2535,3030,674,Personal,373394.48,12.14,24,2025-11-08,Paid
2536,6835,818,Personal,351804.12,9.66,36,2023-02-06,Active
2537,8143,858,Auto,45382.23,5.97,60,2025-10-15,Active
2538,2169,532,Personal,398173.94,7.28,12,2024-04-15,Active
2539,9745,320,Mortgage,472540.19,11.76,60,2022-01-08,Active
2540,4041,858,Personal,335339.84,5.78,60,2024-12-25,Active
2541,3774,259,Personal,167194.8,9.82,120,2023-04-21,Active
2542,7651,559,Auto,273915.68,5.16,120,2023-12-28,Paid
2543,2707,384,Personal,142230.87,10.6,60,2025-07-03,Active
2544,8598,532,Auto,107127.89,3.59,48,2025-09-16,Paid
2545,7142,716,Student,168630.56,5.43,24,2021-12-07,Active
2546,7735,106,Student,451651.43,12.15,12,2022-04-27,Paid
2547,3249,323,Auto,388436.86,12.19,24,2024-10-23,Active
2548,4869,381,Personal,360467.74,11.82,60,2023-09-19,Active
2549,6982,703,Student,265795.23,3.77,120,2023-09-04,Active
2550,1572,325,Personal,366674.64,6.74,12,2024-12-31,Active
2551,897,132,Personal,321729.02,6.92,36,2024-10-20,Active
2552,7467,716,Personal,127940.6,7.59,36,2025-07-26,Active
2553,6307,242,Auto,310022.74,5.05,12,2023-08-25,Paid
2554,895,818,Personal,188934.29,5.5,36,2025-05-20,Active
2555,4742,127,Student,46806.92,6.43,60,2022-03-20,Active
2556,7960,204,Student,110741.04,7.73,12,2022-12-05,Active
2557,532,833,Student,222704.46,8.29,48,2022-10-06,Active
2558,3808,859,Student,386655.88,3.53,360,2021-10-23,Active
2559,8105,833,Personal,82224.99,9.84,36,2022-03-02,Active
2560,1916,444,Mortgage,150215.73,12.32,120,2021-10-23,Defaulted
2561,9094,674,Mortgage,382189.54,4.94,12,2022-10-28,Active
2562,9361,338,Student,410231.73,5.64,24,2022-03-03,Active
2563,989,658,Auto,399985.35,6.86,24,2024-03-10,Active
2564,4833,214,Mortgage,85019.65,6.81,60,2025-09-29,Active
2565,114,242,Mortgage,483993.64,8.43,12,2024-03-18,Active
2566,9451,814,Mortgage,32370.64,3.86,360,2022-05-04,Active
2567,914,242,Personal,457964.06,11.82,360,2022-02-23,Active
2568,6897,704,Personal,434186.36,11.17,12,2025-12-30,Active
2569,7870,132,Personal,285841.9,11.49,12,2024-06-09,Active
2570,7669,814,Personal,364463.62,4.58,36,2025-10-13,Active
2571,1471,132,Student,429463.38,4.63,360,2022-01-01,Defaulted
2572,8234,132,Mortgage,362224.64,11.1,120,2022-05-04,Active
2573,7342,792,Mortgage,259573.21,5.98,24,2021-10-06,Paid
2574,1256,814,Personal,10596.8,10.02,360,2022-02-09,Paid
2575,6172,189,Student,72047.24,7.32,12,2023-09-27,Active
2576,6901,259,Auto,126842.58,4.53,24,2024-07-29,Active
2577,2675,448,Mortgage,54684.17,6.36,360,2021-09-12,Active
2578,8437,350,Mortgage,255194.04,5.1,36,2022-06-07,Active
2579,4852,325,Personal,113552.55,10.14,60,2022-12-09,Active
2580,4580,854,Personal,42282.62,8.83,36,2024-06-18,Paid
2581,5129,703,Mortgage,138270.95,4.77,48,2023-06-09,Active
2582,1279,338,Auto,302400.54,4.47,120,2024-03-08,Active
2583,6682,303,Auto,253886.67,5.96,360,2024-09-09,Active
2584,3390,990,Personal,442440.56,6.94,360,2025-08-23,Active
2585,1310,990,Student,319125.16,3.88,24,2022-09-12,Paid
2586,150,489,Auto,124066.45,7.32,36,2025-08-26,Active
2587,9063,792,Mortgage,41137.48,10.55,360,2021-06-08,Active
2588,4496,716,Auto,177534.99,5.37,12,2022-02-20,Active
2589,666,928,Mortgage,367552.99,4.3,60,2023-08-12,Active
2590,2417,106,Student,470074.88,5.37,12,2021-09-20,Active
2591,9844,125,Student,253675.6,5.1,12,2025-11-20,Active
2592,5865,818,Student,51354.07,10.71,24,2022-04-12,Active
2593,9432,532,Student,344937.48,4.32,36,2022-07-04,Active
2594,6481,928,Personal,289580.42,10.05,360,2023-05-16,Defaulted
2595,918,754,Student,328581.42,5.32,24,2024-03-04,Paid
2596,2176,703,Mortgage,423567.08,5.7,120,2024-12-16,Active
2597,7086,928,Auto,414919.5,12.01,360,2023-04-01,Active
2598,7664,381,Student,467211.54,9.1,60,2022-01-02,Active
2599,5345,448,Personal,382551.4,9.86,36,2024-09-14,Active
2600,250,127,Student,187467.17,12.49,48,2025-07-10,Paid
2601,8251,448,Auto,488769.43,10.94,48,2024-07-25,Active
2602,6267,204,Student,191088.72,7.62,12,2024-09-02,Defaulted
2603,874,328,Auto,489843.72,11.6,48,2021-09-23,Active
2604,7385,990,Student,361828.08,7.41,48,2022-07-11,Active
2605,2938,716,Auto,74692.0,5.02,360,2025-03-01,Active
2606,7340,990,Mortgage,198859.23,10.52,60,2022-02-13,Paid
2607,8955,242,Student,57378.72,7.85,12,2024-09-08,Active
2608,5802,328,Auto,399992.82,8.85,120,2026-01-30,Active
2609,3483,263,Personal,133922.05,10.56,36,2026-04-09,Active
2610,2696,263,Mortgage,112259.96,12.19,12,2022-11-04,Active
2611,1495,532,Personal,435316.98,10.32,60,2025-04-01,Active
2612,1109,765,Mortgage,483174.75,6.82,360,2025-10-22,Active
2613,7340,658,Auto,358360.17,5.79,12,2026-01-11,Active
2614,1819,194,Personal,126881.11,12.28,36,2026-01-15,Active
2615,38,242,Mortgage,150548.22,8.86,24,2023-08-25,Active
2616,2339,381,Mortgage,340227.12,10.67,120,2025-04-18,Active
2617,3259,384,Personal,139697.99,6.93,60,2025-09-02,Active
2618,893,877,Auto,31537.55,11.58,60,2025-03-22,Active
2619,1190,214,Personal,379239.84,6.24,48,2022-01-27,Active
2620,2018,529,Mortgage,26335.3,8.31,48,2025-12-13,Active
2621,8031,617,Personal,168150.98,9.89,24,2021-12-18,Active
2622,6614,532,Auto,331388.42,4.16,360,2023-01-01,Active
2623,6298,127,Mortgage,368989.94,4.01,24,2025-11-01,Active
2624,609,381,Personal,86437.0,8.02,48,2023-04-07,Active
2625,6750,818,Student,91876.26,5.47,12,2023-12-04,Active
2626,1038,990,Personal,311424.09,10.53,360,2025-07-21,Active
2627,1195,259,Personal,273884.38,9.84,120,2025-01-31,Active
2628,9615,381,Personal,240864.47,10.21,12,2021-09-12,Active
2629,3156,765,Student,281352.21,7.29,24,2024-04-09,Active
2630,4060,263,Personal,329349.17,7.55,24,2022-01-24,Active
2631,6243,199,Student,352779.02,3.69,36,2021-06-02,Active
2632,3075,325,Personal,120610.63,10.38,12,2023-06-26,Active
2633,4563,854,Auto,432985.78,3.97,24,2025-05-06,Active
2634,1175,448,Student,46886.35,8.83,60,2023-04-16,Defaulted
2635,7074,877,Student,85652.9,12.02,60,2021-04-29,Active
2636,990,858,Student,321566.21,12.24,36,2026-01-11,Active
2637,3577,833,Auto,438844.05,11.16,48,2021-07-28,Active
2638,9859,195,Student,76994.97,10.03,36,2022-11-19,Active
2639,1629,132,Mortgage,493245.04,3.91,24,2025-09-16,Active
2640,4442,814,Personal,356024.4,10.2,120,2022-09-17,Active
2641,4545,328,Auto,194091.27,11.19,60,2022-02-11,Active
2642,3963,320,Mortgage,102610.05,6.64,120,2023-02-22,Active
2643,2441,338,Mortgage,486410.78,6.47,120,2022-04-12,Active
2644,5444,928,Personal,244578.89,7.93,360,2021-12-24,Active
2645,5165,189,Personal,118101.05,6.88,48,2023-11-06,Active
2646,2280,259,Mortgage,324622.55,7.32,120,2025-08-29,Active
2647,3706,859,Personal,142020.76,11.71,36,2022-10-12,Active
2648,1981,199,Student,340058.63,11.32,12,2023-12-16,Active
2649,3136,877,Auto,90599.36,10.08,120,2022-02-04,Active
2650,4048,754,Student,176788.5,7.74,12,2023-11-14,Active
2651,2848,990,Mortgage,82530.03,10.63,120,2023-04-21,Active
2652,731,559,Personal,205197.14,9.18,120,2021-06-27,Active
2653,6531,189,Auto,262652.4,5.61,24,2023-08-23,Defaulted
2654,6465,928,Auto,11048.65,11.93,60,2023-10-29,Paid
2655,8211,754,Auto,193887.31,8.95,360,2023-12-10,Active
2656,655,127,Student,495026.55,6.34,24,2024-07-23,Active
2657,1383,716,Mortgage,220604.65,12.35,48,2026-02-18,Active
2658,2649,132,Auto,228192.07,5.05,24,2025-04-05,Active
2659,1963,214,Personal,313251.01,6.09,60,2025-11-03,Active
2660,5524,532,Personal,435827.09,6.69,24,2023-11-01,Active
2661,9140,132,Student,256170.04,8.52,12,2022-07-23,Active
2662,6235,990,Auto,156602.61,8.82,24,2024-02-05,Paid
2663,6109,448,Mortgage,229322.89,4.97,48,2026-02-05,Active
2664,8069,881,Auto,206607.88,9.02,60,2024-10-27,Active
2665,2624,325,Mortgage,113130.04,11.18,12,2023-03-11,Defaulted
2666,6119,323,Personal,294260.38,9.74,60,2023-11-13,Active
2667,1665,303,Student,434259.31,5.87,12,2026-03-29,Active
2668,41,132,Personal,265784.67,5.39,36,2021-06-11,Active
2669,1921,106,Auto,176083.07,8.48,360,2021-06-29,Active
2670,2374,925,Personal,229302.96,11.99,12,2022-02-02,Active
2671,675,444,Personal,275467.71,6.12,24,2025-02-25,Paid
2672,9375,658,Mortgage,423348.11,10.05,36,2024-11-18,Active
2673,310,125,Mortgage,316235.16,5.71,60,2025-10-14,Paid
2674,1725,320,Student,335311.99,11.55,12,2023-03-27,Active
2675,7659,130,Student,196393.36,3.91,12,2023-05-30,Paid
2676,4399,854,Auto,84781.06,10.86,60,2023-08-31,Active
2677,709,189,Mortgage,497102.74,6.33,60,2024-05-15,Active
2678,4383,448,Mortgage,455671.88,10.78,360,2021-05-16,Active
2679,5247,489,Auto,353207.3,6.09,120,2021-10-31,Active
2680,3316,325,Student,233423.09,9.37,48,2023-07-05,Active
2681,5517,195,Personal,123709.28,10.51,24,2022-03-13,Paid
2682,8100,617,Personal,489780.15,12.43,48,2024-05-29,Active
2683,5950,814,Personal,103249.89,3.65,60,2022-01-26,Active
2684,1064,242,Personal,297880.7,6.59,48,2022-01-18,Active
2685,9794,127,Mortgage,436138.45,9.12,120,2022-12-30,Active
2686,2069,127,Personal,6129.38,10.19,24,2021-09-07,Active
2687,3139,204,Student,214095.27,11.24,12,2023-02-19,Active
2688,6052,854,Student,163378.23,7.24,36,2021-07-14,Active
2689,4705,263,Personal,358276.03,10.93,24,2025-01-30,Active
2690,6493,338,Auto,151528.95,11.09,12,2024-08-14,Paid
2691,4999,338,Mortgage,31766.1,7.52,360,2024-08-18,Active
2692,705,384,Auto,68407.19,7.17,48,2021-11-29,Paid
2693,4474,489,Personal,313316.32,9.72,60,2025-05-14,Active
2694,6895,990,Personal,240741.36,7.84,36,2021-05-06,Active
2695,791,338,Mortgage,126930.37,5.19,360,2024-08-08,Active
2696,6552,532,Personal,415460.96,7.05,12,2022-03-20,Active
2697,8185,529,Personal,68791.65,5.16,48,2024-08-10,Active
2698,1105,384,Student,367873.69,6.98,12,2024-09-23,Paid
2699,9618,833,Mortgage,346882.29,8.23,24,2026-01-16,Active
2700,9827,444,Student,348757.97,7.7,120,2023-08-03,Active
2701,3871,704,Personal,428657.48,10.0,48,2024-10-30,Active
2702,9177,106,Personal,276351.42,3.58,24,2023-12-15,Active
2703,2977,765,Mortgage,466085.3,9.81,12,2025-11-21,Paid
2704,8815,259,Personal,29400.21,6.84,36,2022-06-18,Active
2705,1400,928,Personal,164879.32,10.33,48,2021-07-29,Paid
2706,1575,877,Personal,346535.22,8.22,120,2025-10-02,Paid
2707,4282,242,Personal,367746.05,12.29,12,2025-06-20,Active
2708,3744,328,Auto,397218.58,6.34,36,2022-05-21,Active
2709,1783,127,Mortgage,490746.92,4.73,24,2025-10-29,Paid
2710,3965,127,Auto,480553.8,11.71,12,2023-12-11,Active
2711,1698,204,Mortgage,155533.73,10.7,60,2025-10-05,Active
2712,1480,448,Student,487856.91,3.71,60,2021-11-30,Active
2713,4099,703,Student,146978.89,8.51,60,2025-08-31,Active
2714,6140,990,Personal,452952.89,6.35,36,2022-03-18,Paid
2715,3643,263,Mortgage,63031.56,5.74,12,2025-11-09,Active
2716,3519,754,Student,183760.19,7.79,48,2024-08-15,Active
2717,7035,350,Mortgage,234882.76,5.38,120,2026-03-12,Active
2718,6209,674,Auto,120267.85,9.15,360,2024-08-27,Active
2719,8622,214,Student,493300.03,10.9,24,2022-07-01,Defaulted
2720,1873,792,Personal,89735.83,9.07,120,2023-03-28,Active
2721,9847,195,Personal,497284.5,11.44,60,2023-09-13,Active
2722,6922,859,Personal,117288.04,6.52,24,2023-06-23,Active
2723,5636,833,Student,498143.53,12.07,360,2023-06-28,Paid
2724,4381,199,Student,301520.09,5.53,48,2021-10-14,Active
2725,3111,263,Student,496303.63,10.43,24,2024-02-02,Active
2726,7553,814,Personal,292367.29,12.45,120,2024-06-16,Active
2727,7431,704,Mortgage,342576.59,5.86,12,2025-01-19,Active
2728,570,532,Personal,5949.93,8.23,36,2022-07-09,Active
2729,8100,658,Auto,337027.32,3.9,48,2023-12-10,Paid
2730,7228,303,Personal,395865.63,10.35,360,2025-07-20,Active
2731,8293,765,Auto,380167.64,6.38,360,2025-03-26,Paid
2732,3761,814,Auto,209245.54,10.59,36,2022-10-07,Active
2733,7549,532,Student,17310.62,4.45,60,2022-01-06,Active
2734,8695,448,Auto,190257.43,7.64,36,2023-03-16,Active
2735,3339,858,Mortgage,310953.13,5.64,48,2026-03-02,Active
2736,2437,792,Auto,80014.13,12.13,48,2024-10-18,Active
2737,2414,928,Personal,62278.02,5.75,360,2022-12-24,Paid
2738,7275,106,Student,357993.97,5.67,24,2024-09-29,Active
2739,7858,448,Student,246876.38,9.82,24,2022-08-11,Active
2740,2505,199,Auto,344687.83,4.81,24,2021-07-12,Active
2741,8028,199,Student,476243.61,10.21,60,2026-04-09,Active
2742,1080,259,Mortgage,292216.82,10.37,24,2021-12-11,Active
2743,4758,532,Personal,459638.56,6.36,12,2024-10-13,Paid
2744,4814,765,Auto,407324.22,9.76,120,2021-05-17,Active
2745,9521,792,Mortgage,70520.61,3.72,60,2023-08-18,Active
2746,6251,381,Mortgage,205288.35,8.04,24,2026-04-13,Active
2747,9034,532,Mortgage,338835.92,7.12,24,2023-10-26,Active
2748,6078,384,Personal,118429.01,10.41,48,2022-03-30,Active
2749,2107,716,Auto,28172.08,4.21,60,2025-05-15,Active
2750,2928,703,Auto,82519.35,9.56,36,2022-08-26,Defaulted
2751,3114,881,Mortgage,64917.06,4.52,60,2022-12-16,Active
2752,2499,532,Personal,497533.75,5.85,36,2021-11-22,Active
2753,4245,125,Student,466840.85,4.44,60,2021-07-21,Active
2754,3305,489,Personal,401301.63,8.86,360,2021-11-04,Active
2755,1118,259,Auto,413774.11,12.23,24,2025-01-16,Paid
2756,7615,106,Mortgage,269800.22,9.39,60,2021-10-14,Active
2757,8831,716,Student,467726.39,4.42,24,2024-08-18,Active
2758,8745,323,Personal,495572.71,9.44,60,2024-11-29,Active
2759,5037,658,Mortgage,465950.64,4.78,12,2025-10-17,Active
2760,9548,877,Auto,444030.93,8.47,360,2024-07-04,Active
2761,5902,854,Auto,433610.77,8.38,36,2023-05-18,Paid
2762,7629,448,Auto,331338.67,11.4,360,2025-01-13,Active
2763,883,204,Personal,420393.76,9.23,60,2022-06-14,Defaulted
2764,22,189,Student,74127.93,8.94,360,2022-02-28,Active
2765,3477,259,Mortgage,417771.88,5.12,12,2025-12-13,Active
2766,9691,127,Personal,370098.03,5.25,60,2024-05-25,Active
2767,2803,716,Personal,387124.79,7.22,360,2026-01-11,Active
2768,9799,489,Personal,224725.83,4.81,24,2026-03-18,Active
2769,3336,125,Auto,463852.13,10.93,48,2023-02-22,Active
2770,2423,858,Personal,485364.94,11.72,60,2024-04-02,Active
2771,2540,242,Personal,179216.07,6.36,120,2025-09-05,Paid
2772,9128,716,Personal,291191.62,8.16,24,2023-06-10,Active
2773,6569,818,Student,279687.36,5.46,360,2021-09-29,Active
2774,3392,925,Auto,396174.84,4.08,360,2023-11-26,Paid
2775,3356,384,Mortgage,290250.71,5.24,12,2025-05-28,Active
2776,4474,106,Auto,84402.12,7.64,120,2021-08-24,Active
2777,5299,350,Personal,380126.74,3.66,24,2024-06-04,Active
2778,9560,350,Mortgage,129182.61,11.64,60,2025-03-12,Active
2779,2262,214,Student,64987.97,9.87,360,2022-01-23,Active
2780,3394,130,Student,498860.92,7.74,60,2022-08-30,Active
2781,5731,259,Student,433772.41,5.93,24,2024-11-08,Active
2782,2459,928,Mortgage,461947.4,9.66,24,2024-01-05,Active
2783,4553,444,Student,32210.35,5.15,24,2024-08-12,Active
2784,3054,132,Student,77809.58,8.4,24,2024-04-04,Active
2785,4562,716,Personal,347977.27,8.38,60,2024-07-30,Active
2786,7178,859,Mortgage,464025.15,8.43,60,2023-09-05,Active
2787,7428,532,Mortgage,293151.17,7.38,36,2022-03-03,Active
2788,2242,818,Mortgage,118745.03,6.14,60,2024-12-14,Paid
2789,3175,833,Mortgage,69683.81,11.69,120,2023-12-30,Active
2790,4793,467,Personal,210235.28,11.12,12,2024-09-02,Paid
2791,1675,854,Auto,322265.16,11.39,60,2024-08-16,Active
2792,9224,303,Mortgage,126307.27,9.41,360,2024-11-17,Active
2793,1118,704,Personal,91823.13,7.75,36,2025-03-15,Active
2794,432,195,Auto,356967.58,6.17,120,2022-02-13,Active
2795,148,106,Student,191002.68,9.76,36,2024-02-29,Active
2796,8890,130,Auto,470270.2,11.39,120,2025-03-18,Paid
2797,7817,381,Student,113502.22,4.49,36,2022-04-07,Active
2798,3801,532,Student,217006.24,9.03,60,2022-01-07,Active
2799,3649,328,Student,28168.39,11.9,36,2022-04-28,Active
2800,2201,754,Auto,120162.67,6.95,36,2022-07-04,Active
2801,7697,658,Student,369424.29,7.74,24,2021-08-23,Active
2802,3867,925,Mortgage,341755.36,9.72,360,2025-07-07,Active
2803,1212,854,Auto,20992.03,5.69,120,2021-06-18,Active
2804,5124,323,Student,294275.64,11.67,60,2022-03-14,Active
2805,5870,242,Personal,463564.15,7.47,360,2025-10-02,Active
2806,8712,658,Mortgage,118956.27,7.47,12,2021-06-17,Active
2807,4589,323,Student,140074.05,9.4,120,2024-03-07,Active
2808,1338,814,Auto,357031.35,12.15,12,2025-10-15,Active
2809,637,303,Mortgage,443976.79,9.93,120,2026-02-17,Active
2810,5826,125,Student,199894.13,11.51,36,2022-12-10,Active
2811,864,195,Auto,36552.97,7.23,360,2024-06-07,Active
2812,8294,189,Auto,161422.67,10.66,24,2026-02-26,Active
2813,6973,877,Auto,491561.8,4.01,24,2024-11-27,Active
2814,6726,529,Auto,276079.44,8.8,12,2025-06-26,Active
2815,5531,467,Student,299862.95,8.11,60,2022-11-22,Active
2816,7900,854,Mortgage,420751.58,4.63,24,2024-10-16,Active
2817,8622,444,Mortgage,119328.15,5.84,360,2022-11-11,Active
2818,9138,381,Personal,87858.35,5.58,360,2024-05-21,Paid
2819,4459,703,Auto,53945.71,4.46,24,2024-03-12,Active
2820,1180,854,Mortgage,142147.12,6.95,12,2022-06-24,Active
2821,5101,881,Mortgage,413042.95,10.72,48,2024-03-31,Active
2822,8941,106,Auto,33730.25,10.68,24,2025-03-24,Active
2823,7790,617,Auto,24524.59,3.91,60,2024-11-22,Active
2824,2183,106,Mortgage,62706.4,6.26,60,2021-12-22,Active
2825,1841,195,Student,466782.42,8.06,360,2024-04-13,Active
2826,1419,194,Student,196436.06,6.42,60,2021-07-20,Active
2827,5284,489,Mortgage,290635.83,9.01,60,2023-05-02,Active
2828,5403,467,Mortgage,260103.57,11.76,12,2022-11-27,Active
2829,1666,125,Personal,75148.84,10.02,36,2024-04-06,Active
2830,8955,532,Auto,455716.28,6.49,48,2025-09-04,Active
2831,4394,674,Personal,427947.32,8.23,12,2023-07-05,Active
2832,7717,189,Personal,232887.51,4.88,120,2025-11-12,Active
2833,895,765,Student,64981.15,7.45,24,2021-09-17,Active
2834,1475,467,Student,374945.32,3.72,60,2025-09-12,Active
2835,3264,125,Mortgage,271080.41,8.78,360,2024-11-12,Active
2836,6620,189,Student,42330.97,6.23,360,2021-11-13,Active
2837,7614,204,Personal,280507.07,6.85,120,2025-08-06,Active
2838,3326,765,Auto,111044.08,8.21,60,2024-12-23,Active
2839,9174,716,Personal,121129.89,12.29,24,2025-09-14,Active
2840,9075,132,Personal,350367.49,8.55,24,2022-12-08,Paid
2841,5932,833,Auto,79613.2,5.4,48,2021-05-25,Active
2842,538,125,Mortgage,409134.6,5.41,360,2023-06-18,Active
2843,615,338,Mortgage,67704.85,6.24,120,2023-01-18,Active
2844,1272,859,Student,364453.89,11.95,60,2023-09-11,Active
2845,5356,194,Auto,205968.14,7.56,120,2022-07-18,Active
2846,29,559,Student,394925.1,10.12,12,2022-09-06,Paid
2847,1672,792,Mortgage,286622.74,12.06,360,2025-07-12,Active
2848,1252,877,Student,146354.44,10.95,36,2025-11-27,Active
2849,2318,559,Student,145194.3,7.13,48,2024-06-27,Paid
2850,5728,754,Mortgage,339352.3,8.5,24,2023-02-26,Active
2851,1029,259,Mortgage,391612.84,11.99,12,2022-06-04,Active
2852,474,467,Student,484574.13,11.46,60,2022-05-13,Active
2853,1067,320,Auto,111514.52,5.11,60,2021-05-04,Active
2854,6228,320,Mortgage,352344.35,10.9,12,2021-11-10,Active
2855,6774,881,Student,147583.44,5.51,360,2023-05-11,Active
2856,697,703,Auto,341662.54,7.12,24,2023-03-05,Active
2857,9137,716,Personal,392093.54,8.83,360,2026-04-09,Paid
2858,9363,320,Student,288722.3,10.4,60,2025-12-09,Active
2859,3063,263,Auto,181027.38,7.45,360,2026-02-13,Active
2860,8223,263,Personal,154729.31,10.04,48,2023-02-27,Paid
2861,2006,814,Mortgage,95190.23,8.12,12,2021-05-23,Paid
2862,246,858,Auto,173597.42,10.75,60,2026-02-12,Active
2863,887,559,Student,368797.8,6.33,12,2021-06-05,Paid
2864,1920,204,Personal,398210.81,4.43,24,2023-09-12,Active
2865,6105,189,Auto,440042.94,10.95,48,2021-05-16,Active
2866,6828,754,Auto,271522.57,11.68,48,2021-09-18,Active
2867,6057,384,Auto,304361.98,3.74,360,2023-06-01,Active
2868,5303,323,Personal,166357.94,10.96,36,2025-06-24,Active
2869,1533,881,Auto,307828.69,9.98,360,2024-11-20,Active
2870,3471,320,Auto,464954.81,5.63,120,2024-03-29,Active
2871,4153,617,Mortgage,308366.99,7.04,120,2026-01-09,Paid
2872,5016,381,Mortgage,209099.31,8.77,48,2023-12-10,Active
2873,1227,194,Mortgage,188608.01,12.31,36,2026-02-19,Active
2874,2278,990,Personal,323225.52,8.04,360,2021-06-12,Active
2875,2696,381,Student,17850.23,10.33,36,2022-03-19,Active
2876,8376,132,Personal,275446.38,10.06,12,2023-11-24,Active
2877,229,859,Mortgage,31584.77,6.86,24,2021-09-02,Active
2878,5284,858,Auto,105097.25,3.8,36,2024-03-12,Active
2879,5096,858,Personal,391378.91,6.15,120,2024-12-28,Active
2880,3749,703,Student,477708.09,11.85,36,2024-02-22,Active
2881,6999,444,Student,423058.95,5.46,36,2021-04-25,Active
2882,584,127,Personal,421584.21,7.2,360,2022-07-27,Active
2883,1674,928,Personal,391167.21,11.99,24,2024-04-21,Active
2884,4649,350,Student,28524.07,7.3,48,2025-02-20,Active
2885,7721,444,Personal,241996.93,6.94,12,2025-12-22,Paid
2886,73,195,Auto,43295.13,5.16,24,2025-06-19,Active
2887,4620,199,Mortgage,231889.0,7.51,12,2021-08-17,Paid
2888,7578,859,Student,50205.76,9.06,60,2021-09-15,Active
2889,677,990,Mortgage,95372.23,3.55,12,2024-01-28,Active
2890,9507,320,Auto,346231.77,6.84,60,2021-10-15,Active
2891,8054,881,Personal,490837.86,10.18,48,2022-07-12,Paid
2892,2249,125,Auto,106697.72,4.05,36,2025-03-26,Active
2893,5593,489,Mortgage,77071.87,11.78,360,2026-02-08,Active
2894,1314,384,Student,192184.52,8.64,24,2021-05-15,Active
2895,2061,765,Student,456966.08,4.24,60,2023-08-14,Active
2896,2279,448,Mortgage,122928.89,6.7,36,2024-08-20,Active
2897,2623,338,Personal,327722.35,7.34,360,2022-12-14,Paid
2898,4142,350,Personal,272920.24,4.14,36,2024-09-02,Active
2899,8653,194,Auto,404530.65,8.4,360,2021-11-21,Active
2900,5742,704,Student,75813.59,10.41,12,2026-03-16,Active
2901,1454,130,Personal,303966.64,5.44,36,2022-04-05,Active
2902,5252,444,Mortgage,343873.14,12.47,360,2025-09-14,Active
2903,9260,242,Mortgage,90859.1,9.31,24,2022-12-14,Active
2904,5824,125,Auto,329128.74,10.53,120,2025-09-30,Active
2905,8598,765,Personal,21733.48,5.99,60,2024-11-18,Defaulted
2906,7629,854,Personal,231525.16,7.11,36,2023-07-31,Active
2907,5,381,Student,237647.79,5.06,12,2025-10-28,Active
2908,8900,130,Auto,460000.9,5.16,48,2025-11-29,Active
2909,6114,859,Personal,243760.73,9.15,360,2022-11-28,Paid
2910,7694,328,Student,390910.02,10.11,36,2024-07-18,Paid
2911,7546,754,Student,373294.46,10.34,48,2022-06-11,Active
2912,155,529,Mortgage,434628.1,4.31,24,2024-10-14,Paid
2913,972,381,Auto,64018.78,10.48,12,2026-04-20,Paid
2914,2438,928,Personal,401576.38,11.25,120,2024-11-02,Paid
2915,3403,127,Mortgage,244115.85,7.6,24,2021-12-27,Active
2916,8355,925,Student,498059.03,9.11,360,2024-10-28,Active
2917,9893,818,Auto,321650.36,8.36,36,2022-12-17,Active
2918,9913,818,Auto,115346.66,4.52,24,2024-08-14,Active
2919,3385,328,Personal,204903.35,7.21,120,2025-02-04,Active
2920,9949,194,Student,129050.49,5.57,48,2025-05-08,Active
2921,5839,328,Mortgage,183726.72,4.91,48,2021-11-16,Active
2922,105,792,Auto,294090.34,9.25,24,2025-03-08,Active
2923,5273,384,Student,431448.52,11.72,36,2025-03-16,Active
2924,2875,320,Personal,203561.06,6.54,24,2024-01-07,Active
2925,7482,792,Student,475404.96,9.27,360,2022-11-20,Active
2926,7715,674,Auto,223958.54,3.97,120,2024-10-22,Active
2927,9812,792,Personal,178340.23,6.79,36,2026-03-01,Active
2928,8897,703,Mortgage,442642.34,8.14,24,2023-11-09,Active
2929,7876,792,Mortgage,482124.29,8.37,36,2022-11-03,Active
2930,5673,925,Mortgage,80247.27,4.74,36,2024-08-01,Active
2931,3704,704,Student,154481.21,7.23,360,2022-02-26,Active
2932,3405,658,Personal,272672.28,5.23,360,2024-05-08,Active
2933,8963,125,Mortgage,5844.15,6.23,24,2023-08-17,Active
2934,5964,854,Mortgage,448211.15,5.44,60,2025-11-27,Active
2935,885,990,Mortgage,261829.61,8.32,48,2025-03-29,Active
2936,4008,765,Auto,228251.93,9.15,48,2025-11-26,Paid
2937,1284,881,Student,203077.51,10.08,36,2025-12-09,Active
2938,2845,320,Auto,347627.68,3.52,36,2022-01-22,Active
2939,7670,928,Personal,83376.8,3.65,24,2023-07-25,Active
2940,2763,106,Mortgage,340008.43,6.95,36,2022-02-17,Active
2941,4737,189,Personal,33227.45,4.46,24,2022-06-27,Active
2942,8293,529,Auto,193602.84,6.89,24,2023-07-04,Active
2943,732,195,Personal,134416.68,5.81,48,2024-02-06,Active
2944,4089,765,Auto,278827.36,11.02,48,2022-09-15,Active
2945,1671,195,Personal,483528.09,8.34,12,2025-02-03,Active
2946,8790,814,Student,130231.97,5.34,60,2025-04-30,Active
2947,3993,754,Auto,39195.17,9.2,60,2021-08-12,Paid
2948,5223,303,Personal,15665.18,11.95,360,2024-05-21,Active
